,Spoint,date
603,4471149,1504803600
604,4486103,1504846800
605,4482733,1504893600
606,4492450,1504936800
607,4489445,1504983600
608,4493801,1505026800
609,4490531,1505077200
610,4493815,1505124000
611,4492982,1505167200
612,4495797,1505214000
613,4508770,1505257200
614,4513034,1505300400
615,4513785,1505343600
616,4515714,1505390400
617,4517077,1505433600
618,4518103,1505480400
619,4520583,1505523600
620,4519128,1505570400
621,4520199,1505613600
622,4518792,1505660400
623,4520963,1505703600
624,4520568,1505754000
625,4525874,1505797200
626,4524477,1505840400
627,4529207,1505883600
628,4528592,1505934000
629,4531601,1506002400
630,4533070,1506045600
631,4532738,1506092400
632,4536011,1506135600
633,4535304,1506182400
634,4536915,1506225600
635,4535210,1506272400
636,4537534,1506315600
637,4535995,1506358800
638,4539538,1506402000
639,4538284,1506448800
640,4541760,1506492000
641,4540821,1506538800
642,4543517,1506582000
643,4542588,1506632400
644,4545076,1506679200
645,4545359,1506722400
646,4545502,1506769200
647,4544929,1506816000
648,4544705,1506862800
649,4544858,1506902400
650,4545463,1506952800
651,4546887,1506996000
652,4543966,1507042800
653,4547122,1507086000
654,4546810,1507136400
655,4548786,1507179600
656,4546517,1507226400
657,4548441,1507269600
658,4546594,1507320000
659,4547216,1507366800
660,4545584,1507410000
661,4545574,1507460400
662,4544480,1507503600
663,4544002,1507546800
664,4546191,1507593600
665,4545099,1507644000
666,4548062,1507687200
667,4545593,1507734000
668,4548291,1507777200
669,4545515,1507827600
670,4548915,1507870800
671,4545036,1507917600
672,4547973,1507960800
673,4545186,1508011200
674,4546474,1508058000
675,4545652,1508104800
676,4546496,1508151600
677,4546265,1508198400
678,4544416,1508245200
679,4547474,1508288400
680,4544631,1508338800
681,4548762,1508382000
682,4546549,1508428800
683,4550993,1508472000
684,4548192,1508522400
685,4551741,1508565600
686,4548740,1508612400
687,4551427,1508655600
688,4547309,1508709600
689,4549010,1508756400
690,4549922,1508799600
691,4551500,1508850000
692,4554288,1508893200
693,4554122,1508940000
694,4556791,1508983200
695,4554182,1509033600
696,4558439,1509076800
697,4554867,1509123600
698,4556691,1509148800
699,4556064,1509199200
700,4555993,1509242400
701,4554156,1509289200
702,4555695,1509332400
703,4555338,1509382800
704,4558831,1509426000
705,4570677,1509472800
706,4577118,1509516000
707,4581308,1509566400
708,4564260,1509613200
709,4563726,1509660000
710,4566089,1509710400
711,4564772,1509728400
712,4566943,1509775200
713,4565279,1509825600
714,4566653,1509886800
715,4567322,1509937200
716,4567419,1509984000
717,4571042,1510027200
718,4571187,1510081200
719,4576520,1510128000
720,4575917,1510174800
721,4579437,1510225200
722,4580542,1510268400
723,4582390,1510315200
724,4584171,1510362000
725,4582687,1510419600
726,4584687,1510462800
727,4583983,1510509600
728,4587671,1510556400
729,4587659,1510606800
730,4591639,1510653600
731,4593090,1510700400
732,4594681,1510754400
733,4596471,1510794000
734,4597895,1510844400
735,4602235,1510891200
736,4602245,1510941600
737,4600796,1510988400
738,4600222,1511038800
739,4601501,1511092800
740,4602969,1511139600
741,4603694,1511190000
742,4608122,1511236800
743,4608189,1511290800
744,4611113,1511334000
745,4609888,1511380800
746,4611911,1511431200
747,4612427,1511481600
748,4610139,1511528400
749,4614231,1511571600
750,4614677,1511622000
751,4618390,1511665200
752,4616501,1511712000
753,4621424,1511755200
754,4625602,1511816400
755,4636293,1511863200
756,4636637,1511906400
757,4641080,1511953200
758,4642167,1511996400
759,4645930,1512039600
760,4649132,1512086400
761,4650617,1512136800
762,4655502,1512180000
763,4656489,1512226800
764,4660974,1512266400
765,4660558,1512316800
766,4666266,1512360000
767,4667088,1512403200
768,4674792,1512446400
769,4676478,1512496800
770,4685142,1512540000
771,4685090,1512586800
772,4693215,1512630000
773,221625,1512676800
774,264528,1512680400
775,287621,1512684000
776,324520,1512691200
777,343507,1512694800
778,373109,1512702000
779,390291,1512705600
780,419838,1512712800
781,434282,1512716400
782,450528,1512720000
783,458040,1512727200
784,466384,1512730800
785,472585,1512738000
786,483643,1512745200
787,494133,1512748800
788,517303,1512756000
789,532069,1512759600
790,559004,1512763200
