,Spoint,date
488,11451,1500433200
489,8619,1500436800
490,7826,1500440400
491,8036,1500447600
492,7170,1500458400
493,7319,1500465600
494,6815,1500469200
495,5468,1500480000
496,6222,1500487200
497,7164,1500490800
498,8016,1500494400
499,8781,1500501600
500,9584,1500508800
501,11113,1500512400
502,10495,1500523200
503,10068,1500530400
504,11156,1500534000
505,10143,1500544800
506,10186,1500552000
507,9219,1500555600
508,9555,1500562800
509,9040,1500570000
510,7574,1500577200
511,8479,1500584400
512,9124,1500588000
513,9935,1500595200
514,9174,1500598800
515,8839,1500606000
516,10061,1500613200
517,9896,1500620400
518,10201,1500627600
519,8267,1500631200
520,8421,1500634800
521,8698,1500642000
522,6224,1500649200
523,7322,1500656400
524,9053,1500663600
525,8730,1500670800
526,9289,1500674400
527,10123,1500678000
528,9023,1500685200
529,9634,1500692400
530,9041,1500699600
531,10223,1500714000
532,9060,1500717600
533,9170,1500721200
534,8087,1500728400
535,8415,1500732000
536,9527,1500739200
537,8805,1500746400
538,9167,1500750000
539,8694,1500753600
540,9032,1500760800
541,9844,1500768000
542,7679,1500771600
543,6697,1500775200
544,7155,1500782400
545,6984,1500789600
546,5250,1500793200
547,5583,1500800400
548,4878,1500804000
549,5051,1500807600
550,5296,1500814800
551,4991,1500818400
552,5151,1500825600
553,5782,1500832800
554,6392,1500836400
555,6417,1500840000
556,7136,1500847200
557,7015,1500850800
558,7578,1500858000
559,7476,1500865200
560,8165,1500868800
561,7207,1500876000
562,6743,1500879600
563,6699,1500890400
564,6792,1500894000
565,7048,1500901200
566,7340,1500904800
567,6578,1500912000
568,9572,1500922800
569,9270,1500930000
570,6603,1500933600
571,7416,1500937200
572,6592,1500940800
573,6655,1500948000
574,7484,1500955200
575,7746,1500966000
576,8006,1500973200
577,6835,1500976800
578,6306,1500984000
579,5921,1500987600
580,6221,1500991200
581,5889,1500998400
582,6745,1501009200
583,7607,1501016400
584,8435,1501020000
585,6290,1501027200
586,7557,1501030800
587,8179,1501034400
588,7917,1501038000
589,7012,1501052400
590,6135,1501059600
591,5845,1501063200
592,5982,1501070400
593,6229,1501074000
594,6539,1501077600
595,6841,1501084800
596,7598,1501092000
597,7567,1501099200
598,9266,1501106400
599,8096,1501113600
600,7687,1501117200
601,8348,1501120800
602,5762,1501128000
603,6374,1501135200
604,6459,1501146000
605,6735,1501149600
606,6837,1501153200
607,7058,1501160400
608,6525,1501167600
609,8299,1501174800
610,10161,1501182000
611,9711,1501189200
612,11509,1501192800
613,9708,1501196400
614,11205,1501203600
615,11774,1501207200
616,11973,1501214400
617,12673,1501218000
618,9689,1501225200
619,6941,1501236000
620,7099,1501239600
621,5994,1501246800
622,5725,1501250400
623,6092,1501257600
624,6847,1501264800
625,6231,1501268400
626,7826,1501279200
627,6256,1501286400
628,7409,1501290000
629,7952,1501293600
630,7334,1501300800
631,7875,1501304400
632,8653,1501311600
633,9113,1501318800
634,9118,1501326000
635,9268,1501333200
636,7169,1501336800
637,7153,1501347600
638,6909,1501351200
639,7625,1501354800
640,7489,1501358400
641,9816,1501369200
642,9871,1501376400
643,9185,1501383600
644,9898,1501390800
645,10935,1501398000
646,9863,1501405200
647,9889,1501412400
648,10068,1501419600
649,10277,1501423200
650,9572,1501430400
651,10428,1501434000
652,10490,1501441200
653,11536,1501444800
654,10358,1501452000
655,11373,1501459200
656,13620,1501462800
657,14702,1501466400
658,11020,1501473600
659,12063,1501477200
660,10366,1501484400
661,9836,1501491600
662,10287,1501506000
663,10612,1501513200
664,10583,1501516800
665,11926,1501524000
666,11038,1501527600
667,8289,1501531200
668,9588,1501534800
669,6647,1501549200
670,6754,1501556400
671,6506,1501560000
672,6022,1501567200
673,5810,1501578000
674,5496,1501585200
675,5266,1501592400
676,5576,1501599600
677,6606,1501603200
678,8516,1501610400
679,8498,1501621200
680,9461,1501624800
681,7532,1501635600
682,8208,1501642800
683,7030,1501646400
684,7009,1501657200
685,6211,1501664400
686,5581,1501668000
687,5457,1501678800
688,5744,1501686000
689,6723,1501689600
690,7804,1501696800
691,7137,1501707600
692,7426,1501711200
693,9622,1501722000
694,10283,1501725600
695,9886,1501732800
696,8748,1501736400
697,9784,1501743600
698,10209,1501754400
699,10162,1501761600
700,9432,1501768800
701,8386,1501776000
702,9258,1501783200
703,9087,1501786800
704,10051,1501794000
705,9851,1501797600
706,9609,1501804800
707,10922,1501812000
708,11323,1501819200
709,12112,1501826400
710,13371,1501830000
711,13522,1501837200
712,13724,1501840800
713,13598,1501844400
714,11873,1501851600
715,10488,1501858800
716,10546,1501862400
717,10115,1501869600
718,10982,1501873200
719,12094,1501876800
720,12711,1501884000
721,13719,1501891200
722,15799,1501894800
723,16513,1501902000
724,11942,1501905600
725,12703,1501909200
726,10547,1501916400
727,8084,1501927200
728,8275,1501930800
729,8574,1501938000
730,6398,1501948800
731,6420,1501956000
732,5889,1501963200
733,6708,1501966800
734,6225,1501977600
735,6765,1501981200
736,7116,1501992000
737,7671,1501995600
738,8552,1502002800
739,8227,1502010000
740,7413,1502017200
741,7639,1502024400
742,6063,1502035200
743,5994,1502038800
744,6146,1502046000
745,5984,1502053200
746,7005,1502064000
747,8864,1502078400
748,8754,1502085600
749,8481,1502096400
750,7904,1502100000
751,7987,1502103600
752,7377,1502110800
753,8897,1502121600
754,7746,1502128800
755,6573,1502132400
756,7551,1502136000
757,8020,1502143200
758,8197,1502150400
759,7004,1502154000
760,7048,1502164800
761,7156,1502172000
762,8195,1502175600
763,8071,1502186400
764,8142,1502193600
765,8353,1502197200
766,9902,1502208000
767,8579,1502215200
768,8632,1502218800
769,9677,1502222400
770,8834,1502226000
771,8113,1502236800
772,8156,1502240400
773,7858,1502251200
774,7904,1502258400
775,7096,1502262000
776,6607,1502272800
777,6730,1502276400
778,6324,1502283600
779,6626,1502290800
780,7160,1502298000
781,6774,1502305200
782,6884,1502308800
783,7913,1502316000
784,8702,1502323200
785,8528,1502326800
786,6437,1502341200
787,7382,1502348400
788,6837,1502359200
789,6947,1502362800
790,7169,1502370000
791,7428,1502377200
792,7683,1502380800
793,8531,1502388000
794,7658,1502391600
795,8584,1502395200
796,8637,1502402400
797,9465,1502406000
798,11098,1502413200
799,11810,1502416800
800,11112,1502431200
801,9829,1502434800
802,9465,1502445600
803,9207,1502449200
804,9465,1502452800
805,9522,1502456400
806,9803,1502460000
807,7930,1502470800
808,10989,1502478000
809,9551,1502481600
810,9429,1502488800
811,10316,1502492400
812,12024,1502499600
813,9375,1502506800
814,9922,1502521200
815,10180,1502528400
816,9700,1502542800
817,9916,1502546400
818,11105,1502553600
819,11996,1502560800
820,9186,1502568000
821,9980,1502575200
822,9691,1502582400
823,8146,1502589600
824,7054,1502596800
825,7693,1502600400
826,8549,1502618400
827,7649,1502625600
828,7022,1502629200
829,7257,1502636400
830,7058,1502647200
831,7054,1502650800
832,7363,1502661600
833,8201,1502668800
834,9148,1502672400
835,11234,1502679600
836,10901,1502690400
837,8941,1502694000
838,9272,1502701200
839,8741,1502708400
840,7997,1502715600
841,8320,1502722800
842,9709,1502730000
843,11235,1502737200
844,9994,1502744400
845,11568,1502751600
846,11436,1502755200
847,12491,1502758800
848,12156,1502766000
849,10034,1502769600
850,9360,1502773200
851,7591,1502787600
852,7234,1502791200
853,6573,1502802000
854,5770,1502809200
855,5854,1502812800
856,6724,1502816400
857,6828,1502823600
858,6177,1502830800
859,6444,1502834400
860,6787,1502841600
861,7695,1502845200
862,8544,1502848800
863,8335,1502856000
864,8472,1502859600
865,8394,1502866800
866,8103,1502874000
867,8361,1502877600
868,7955,1502888400
869,8213,1502895600
870,8461,1502899200
871,8975,1502906400
872,9320,1502917200
873,7619,1502931600
874,7774,1502938800
875,9513,1502942400
876,8036,1502949600
877,8621,1502964000
878,7353,1502971200
879,7600,1502978400
880,7881,1502982000
881,7508,1502985600
882,7677,1502992800
883,8073,1502996400
884,6483,1503003600
885,7607,1503007200
886,7794,1503014400
887,8174,1503021600
888,7289,1503028800
889,6980,1503032400
890,7949,1503039600
891,7619,1503046800
892,7930,1503050400
893,8012,1503054000
894,8214,1503061200
895,8450,1503068400
896,8783,1503072000
897,7880,1503075600
898,8298,1503082800
899,8498,1503086400
900,9545,1503093600
901,9549,1503097200
902,9387,1503104400
903,10028,1503111600
904,10506,1503115200
905,9268,1503118800
906,7138,1503126000
907,6516,1503136800
908,6670,1503144000
909,6325,1503147600
910,5648,1503158400
911,6315,1503165600
912,7225,1503169200
913,6866,1503176400
914,6909,1503187200
915,6988,1503190800
916,7377,1503201600
917,7993,1503208800
918,8912,1503212400
919,9152,1503219600
920,9385,1503223200
921,8334,1503226800
922,8488,1503234000
923,9572,1503244800
924,8004,1503252000
925,9911,1503255600
926,9671,1503262800
927,8620,1503273600
928,7902,1503277200
929,10026,1503288000
930,9034,1503295200
931,9461,1503298800
932,9276,1503309600
933,9329,1503313200
934,8427,1503320400
935,8721,1503327600
936,9342,1503334800
937,10116,1503342000
938,10181,1503349200
939,11608,1503352800
940,10694,1503360000
941,8206,1503363600
942,9570,1503370800
943,9890,1503381600
944,9813,1503385200
945,9735,1503392400
946,8595,1503396000
947,8719,1503399600
948,8984,1503406800
949,8457,1503414000
950,6965,1503421200
951,6311,1503424800
952,7786,1503428400
953,9028,1503435600
954,7581,1503439200
955,9722,1503471600
956,8820,1503478800
957,9122,1503482400
958,9174,1503486000
959,8883,1503493200
960,8379,1503500400
961,8474,1503507600
962,8101,1503514800
963,7959,1503518400
964,7737,1503525600
965,8184,1503529200
966,8236,1503536400
967,8530,1503543600
968,9218,1503550800
969,8956,1503554400
970,10150,1503558000
971,10400,1503565200
972,9888,1503568800
973,9901,1503572400
974,9262,1503579600
975,8739,1503583200
976,8372,1503594000
977,9674,1503601200
978,9909,1503608400
979,10405,1503612000
980,11376,1503619200
981,10371,1503622800
982,9878,1503640800
983,9825,1503651600
984,10136,1503655200
985,10189,1503658800
986,9553,1503666000
987,9819,1503669600
988,11062,1503676800
989,9692,1503684000
990,9179,1503687600
991,8633,1503691200
992,8370,1503698400
993,8616,1503702000
994,9232,1503709200
995,7877,1503712800
996,7884,1503720000
997,7320,1503727200
998,6924,1503730800
999,7565,1503741600
1000,7707,1503748800
1001,7886,1503752400
1002,8125,1503763200
1003,9501,1503774000
1004,9462,1503781200
1005,9117,1503784800
1006,11512,1503792000
1007,12152,1503802800
1008,13651,1503806400
1009,14199,1503810000
1010,15100,1503817200
1011,15080,1503824400
1012,15199,1503828000
1013,14890,1503831600
1014,14771,1503838800
1015,14649,1503846000
1016,13367,1503849600
1017,14200,1503853200
1018,13883,1503864000
1019,13113,1503871200
1020,12713,1503878400
1021,12084,1503882000
1022,11898,1503889200
1023,14704,1503892800
1024,12766,1503896400
1025,9951,1503910800
1026,8557,1503914400
1027,7934,1503918000
1028,8272,1503925200
1029,8650,1503928800
1030,7350,1503936000
1031,7051,1503939600
1032,7935,1503946800
1033,7951,1503954000
1034,8501,1503961200
1035,9257,1503968400
1036,8938,1503972000
1037,9123,1503979200
1038,8891,1503982800
1039,8882,1503990000
1040,9552,1504000800
1041,10113,1504004400
1042,10319,1504011600
1043,10571,1504015200
1044,9006,1504022400
1045,8432,1504029600
1046,8464,1504033200
1047,8462,1504044000
1048,10174,1504051200
1049,11178,1504058400
1050,11785,1504065600
1051,12846,1504072800
1052,13251,1504076400
1053,11572,1504083600
1054,9094,1504090800
1055,8542,1504098000
1056,8882,1504105200
1057,9273,1504108800
1058,7945,1504112400
1059,7931,1504119600
1060,8905,1504126800
1061,8363,1504134000
1062,8253,1504141200
1063,7437,1504148400
1064,9382,1504155600
1065,9732,1504162800
1066,10294,1504173600
1067,10313,1504180800
1068,10525,1504184400
1069,10785,1504188000
1070,9936,1504195200
1071,9875,1504198800
1072,10119,1504206000
1073,9420,1504209600
1074,10428,1504216800
1075,10352,1504224000
1076,11077,1504227600
1077,10084,1504231200
1078,8676,1504238400
1079,9367,1504242000
1080,10461,1504249200
1081,9147,1504260000
1082,9560,1504270800
1083,8893,1504278000
1084,9156,1504281600
1085,9096,1504285200
1086,7740,1504292400
1087,8630,1504299600
1088,6902,1504303200
1089,6873,1504314000
1090,6854,1504317600
1091,5899,1504321200
1092,5056,1504335600
1093,4958,1504346400
1094,5122,1504350000
1095,4132,1504360800
1096,4064,1504368000
1097,3913,1504375200
1098,4347,1504378800
1099,4230,1504382400
1100,3724,1504389600
1101,3683,1504396800
1102,4315,1504404000
1103,3273,1504411200
1104,3195,1504414800
1105,3681,1504429200
1106,3377,1504432800
1107,3515,1504436400
1108,3395,1504443600
1109,3293,1504450800
1110,3231,1504454400
1111,3371,1504458000
1112,3962,1504465200
1113,4132,1504468800
1114,5189,1504476000
1115,5283,1504479600
1116,5803,1504486800
1117,6238,1504494000
1118,5667,1504497600
1119,6135,1504501200
1120,5022,1504508400
1121,4610,1504519200
1122,4698,1504522800
1123,4836,1504530000
1124,4657,1504540800
1125,4332,1504544400
1126,4785,1504551600
1127,4989,1504555200
1128,5410,1504562400
1129,5586,1504569600
1130,6322,1504573200
1131,4727,1504584000
1132,4353,1504587600
1133,4826,1504594800
1134,4934,1504602000
1135,5026,1504609200
1136,4725,1504616400
1137,4520,1504620000
1138,5365,1504627200
1139,4674,1504634400
1140,4799,1504638000
1141,5549,1504641600
1142,6550,1504648800
1143,7271,1504652400
1144,8821,1504659600
1145,8019,1504670400
1146,8749,1504674000
1147,8388,1504681200
1148,7417,1504688400
1149,6831,1504695600
1150,7009,1504702800
1151,7208,1504710000
1152,8252,1504717200
1153,9103,1504720800
1154,9085,1504724400
1155,10049,1504728000
1156,11092,1504735200
1157,9791,1504738800
1158,9455,1504746000
1159,9375,1504753200
1160,9437,1504760400
1161,7495,1504767600
1162,7178,1504774800
1163,6915,1504778400
1164,6486,1504782000
1165,6741,1504789200
1166,6989,1504792800
1167,7307,1504803600
1168,7543,1504810800
1169,8431,1504814400
1170,9230,1504818000
1171,9048,1504825200
1172,10636,1504832400
1173,11428,1504836000
1174,10486,1504846800
1175,8262,1504861200
1176,8510,1504864800
1177,8571,1504872000
1178,7945,1504875600
1179,7350,1504879200
1180,6773,1504886400
1181,7085,1504893600
1182,7854,1504900800
1183,8622,1504908000
1184,9302,1504911600
1185,7922,1504918800
1186,7772,1504922400
1187,7275,1504929600
1188,5128,1504936800
1189,4816,1504951200
1190,4727,1504958400
1191,4951,1504969200
1192,5167,1504972800
1193,5686,1504976400
1194,7631,1504987200
1195,8445,1504990800
1196,7709,1505001600
1197,7350,1505008800
1198,6316,1505012400
1199,6863,1505026800
1200,6082,1505037600
1201,6185,1505041200
1202,5661,1505048400
1203,5265,1505052000
1204,5956,1505059200
1205,6535,1505062800
1206,6351,1505070000
1207,6315,1505077200
1208,5712,1505080800
1209,5279,1505084400
1210,5982,1505091600
1211,6620,1505098800
1212,4986,1505102400
1213,5575,1505106000
1214,5966,1505113200
1215,6464,1505124000
1216,6535,1505127600
1217,6708,1505134800
1218,5183,1505145600
1219,4864,1505149200
1220,5791,1505156400
1221,5942,1505167200
1222,6696,1505170800
1223,6197,1505174400
1224,6317,1505181600
1225,5629,1505188800
1226,5393,1505196000
1227,5098,1505206800
1228,4770,1505214000
1229,4636,1505221200
1230,4892,1505224800
1231,5801,1505232000
1232,5386,1505235600
1233,5312,1505242800
1234,5048,1505246400
1235,5419,1505257200
1236,6019,1505264400
1237,4880,1505271600
1238,5039,1505278800
1239,5777,1505286000
1240,4878,1505293200
1241,5050,1505296800
1242,5133,1505300400
1243,4143,1505307600
1244,4393,1505311200
1245,4429,1505318400
1246,4627,1505322000
1247,5420,1505329200
1248,5580,1505332800
1249,5032,1505343600
1250,5569,1505347200
1251,5255,1505350800
1252,4645,1505354400
1253,5667,1505361600
1254,5778,1505368800
1255,4775,1505379600
1256,4335,1505383200
1257,4160,1505390400
1258,4361,1505394000
1259,3904,1505397600
1260,4005,1505404800
1261,4472,1505408400
1262,4788,1505415600
1263,5245,1505426400
1264,5316,1505433600
1265,5827,1505437200
1266,6263,1505440800
1267,7511,1505448000
1268,8031,1505451600
1269,7361,1505458800
1270,6976,1505469600
1271,6426,1505480400
1272,6631,1505484000
1273,7642,1505491200
1274,6668,1505494800
1275,6039,1505505600
1276,5730,1505512800
1277,6191,1505523600
1278,6656,1505527200
1279,6895,1505534400
1280,6157,1505545200
1281,5925,1505552400
1282,6024,1505563200
1283,5709,1505570400
1284,6533,1505577600
1285,7076,1505584800
1286,8502,1505588400
1287,8117,1505592000
1288,6798,1505599200
1289,7395,1505602800
1290,8079,1505613600
1291,8302,1505620800
1292,7067,1505624400
1293,7855,1505631600
1294,6482,1505638800
1295,6596,1505646000
1296,5998,1505653200
1297,6228,1505660400
1298,5502,1505664000
1299,4914,1505667600
1300,5643,1505674800
1301,4697,1505678400
1302,5023,1505685600
1303,5665,1505689200
1304,6366,1505696400
1305,7059,1505703600
1306,5611,1505707200
1307,5364,1505710800
1308,5712,1505718000
1309,5657,1505728800
1310,5748,1505732400
1311,5954,1505739600
1312,6217,1505743200
1313,6494,1505746800
1314,7284,1505754000
1315,7234,1505761200
1316,7228,1505768400
1317,8154,1505772000
1318,7264,1505775600
1319,7917,1505782800
1320,8570,1505790000
1321,8502,1505797200
1322,7947,1505804400
1323,8180,1505811600
1324,8386,1505815200
1325,8393,1505818800
1326,8595,1505826000
1327,7847,1505833200
1328,8884,1505840400
1329,7688,1505847600
1330,7686,1505851200
1331,9456,1505858400
1332,10323,1505862000
1333,7230,1505869200
1334,7180,1505872800
1335,8704,1505883600
1336,8225,1505898000
1337,7009,1505901600
1338,7121,1505905200
1339,7409,1505912400
1340,7887,1505923200
1341,8752,1505926800
1342,8504,1505937600
1343,6862,1505941200
1344,7593,1505952000
1345,8952,1505959200
1346,9622,1505962800
1347,9826,1505970000
1348,8835,1505973600
1349,9076,1505984400
1350,8386,1505988000
1351,8470,1505991600
1352,7672,1506002400
1353,7995,1506006000
1354,7317,1506009600
1355,6536,1506016800
1356,7299,1506020400
1357,8109,1506024000
1358,7135,1506031200
1359,7892,1506034800
1360,7501,1506045600
1361,8199,1506052800
